scorer,,,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen
individuals,,,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,,,bodypart1,bodypart1,bodypart2,bodypart2,bodypart3,bodypart3,bodypart4,bodypart4,bodypart5,bodypart5,bodypart6,bodypart6,bodypart7,bodypart7,bodypart8,bodypart8,bodypart9,bodypart9,bodypart10,bodypart10,bodypart11,bodypart11,bodypart12,bodypart12
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,yellow01-train-2022-06-04-18.56.16,img0140.png,183.43239003134897,52.41023669900994,183.43239003134897,60.97438908628135,183.9676495555534,73.285358142984,183.3654825908235,87.73736529650449,183.3654825908235,104.33041054684287,181.82928775635668,123.1340776321457,181.75970401821007,141.26331771695084,180.15392544559666,159.99740106410707,179.61866592139222,180.87252250808115,178.54814687298324,199.07134633103294,176.94236830036988,215.66439158137132,176.4071087761654,225.83432254125614
labeled-data,yellow01-train-2022-06-04-18.56.16,img0800.png,183.25986919595385,50.74557957873404,183.25986919595385,60.808458633777946,183.26254549357486,73.90090659581915,183.76301314870602,87.48044072488636,183.25986919595385,104.5739536303559,182.25358129044946,123.19830877505021,181.24729338494507,141.31149107412926,180.24100547944067,159.92781732596052,178.73424991880512,179.54240259043314,177.22214176292755,197.6636137823752,175.71270990467093,215.2843573191862,175.20956595191876,226.34281908925038
labeled-data,yellow01-train-2022-06-04-18.56.16,img1020.png,183.0906268251445,51.52839663288307,183.16465783878374,61.15928814305744,183.98410154336477,75.08983112093549,183.98410154336477,87.38148668965138,182.57344438081196,105.27176374666607,181.93549228191222,123.89073870542126,180.52483511935924,141.4180325510734,178.9766935130378,160.03700750982847,177.0188300544258,179.02169715896156,175.28919684242305,197.59666495580393,173.83180103894227,214.85172139293417,172.51188967922997,226.27719461614112
labeled-data,yellow01-train-2022-06-04-18.56.16,img1180.png,183.60805594070416,51.798200057062274,183.60805594070416,60.9414972569445,183.60805594070416,75.2527450480645,183.60805594070416,87.76798820719327,182.71005362470856,104.75904563009769,181.22284797551748,124.93038033991766,179.529776337793,142.8052427626152,178.44010534946642,162.0040367945777,176.84996670600856,179.49556187261334,174.86229340168637,197.98802226091112,173.87555540762656,215.2736813504133,172.07955077563525,226.31591617655351
labeled-data,yellow01-train-2022-06-04-18.56.16,img1500.png,183.87817283162394,52.55217101932456,183.87817283162394,61.02499931356974,184.6851088596473,74.85538088061992,184.6851088596473,89.28322974392069,183.87817283162394,106.82635362866174,182.66776878958893,124.36947751340276,180.35942979617198,142.81653706728662,178.03562135322153,161.48853480247692,176.61574857941378,179.24112741899057,174.19494049534387,198.59212264201733,171.87113205239325,215.74724796228037,170.96719638325038,226.4468850583566
labeled-data,yellow01-train-2022-06-04-18.56.16,img2400.png,183.04303359830755,51.25666291531448,183.04303359830755,60.8093614823556,184.70437247953214,74.51540725245812,184.03363895475087,86.9754488616422,182.61736892418236,105.76097416406242,180.95603004295776,122.6942348079699,179.3798240965583,141.55456309139618,176.64274692406542,160.32975843999736,173.90566975157253,178.76442204929833,169.75232254851124,197.4544844630745,166.01431006575598,213.65253855501373,162.27629758300077,224.86657600327942
labeled-data,yellow01-train-2022-06-04-18.56.16,img2600.png,183.65452497366107,52.64417754879443,183.65452497366107,60.34764771828205,184.87086236884335,73.32191326689278,184.27537285697514,87.51251621068573,183.46448126018697,103.73034814644913,181.74767620987342,121.25953933413194,179.00457747785202,141.03136159870496,176.35650060256756,160.4927599216211,172.8025102737579,179.26364687593178,168.24758463468584,198.6046649706651,165.00401824753317,214.01160530964034,162.57134345716867,224.14775026949246
labeled-data,yellow01-train-2022-06-04-18.56.16,img2800.png,183.7645496133007,52.27514276088044,183.7645496133007,60.91410494324808,184.99868706792466,74.4896169441115,184.49821941279345,87.59872465625173,183.1749934545797,103.55342306277322,180.52854153815207,121.56501722700122,177.73797598095274,141.1330394938047,173.71327296912938,160.46785961624659,169.7776584608959,180.2140588902297,164.4297294908589,198.31474155804767,159.08180052082173,214.76990761970023,156.2021464600325,224.64300725669182
labeled-data,yellow01-train-2022-06-04-18.56.16,img3210.png,183.50684579161094,52.422685475808265,183.92811386506435,60.84804694487559,184.3493819385177,73.4860891484766,184.77065001197104,87.3879355724377,183.19004746489975,103.47532194534344,181.00450751595508,120.66811337525371,177.713562510006,140.7053115725953,174.0805490122812,159.58317529631898,168.36646531235402,179.38277474862724,163.46964759426925,197.0760338336687,158.07236222105337,213.26788995331657,154.86061679678198,224.30005944478194
labeled-data,yellow01-train-2022-06-04-18.56.16,img3230.png,183.94977653740477,52.030273276494256,183.5383973858635,61.491993761944514,185.1839139920287,73.83336830818399,186.00667229511134,86.9975011575061,185.00573698484897,105.09818382532399,182.94884122714245,121.55334988697663,178.74596120813942,139.2426534032532,174.13170203759512,157.8778670926103,168.6946845639681,175.65625911247668,161.87941599494553,193.02327198080184,153.88503510848068,211.62442230375086,147.748411201769,221.92986286305768
labeled-data,yellow01-train-2022-06-04-18.56.16,img3240.png,184.3774936712831,52.1742757573775,184.3774936712831,61.477773492234945,185.70656477626278,74.32546084037145,185.64912082279142,89.27337878986472,184.26260576434055,105.60781179780892,180.60352824411888,122.9431801160155,177.2316704912538,138.83458942229993,172.80143347465503,157.11344909729746,166.65654560488798,173.56277001218427,159.56816637832992,191.1113862181656,150.7076923451324,208.56164244331472,142.2902420135947,220.0802586864715
labeled-data,yellow01-train-2022-06-04-18.56.16,img3640.png,183.64744796669476,52.422685475808265,184.06871604014816,61.26931501832897,186.17505640741496,74.32862529538332,185.66655985942072,89.07300786625117,184.22829868997883,105.50246273093248,180.68369715327015,122.61487109268978,176.5582448932774,138.1145613359235,171.7647134354596,155.80782042096484,165.35846385911827,172.48408641001777,157.09268503988164,189.00076974923996,147.82478742390765,206.20040658553813,140.256836400998,220.08737871024823
labeled-data,yellow01-train-2022-06-04-18.56.16,img3710.png,183.58910777742852,52.058713815913336,184.00839806649947,61.702390464545346,185.26626893371235,73.4425185585321,185.26626893371235,90.63342041044132,183.16981748835752,107.40503197327959,176.8804631522932,125.01522411425975,170.17181852715788,141.36754538802705,161.78601274573873,156.04270550551053,150.46517494082292,171.137155912065,139.982917714049,184.13515487326464,127.82349933099124,196.29457325632234,112.30975863536588,206.35754019402532
labeled-data,yellow01-train-2022-06-04-18.56.16,img3730.png,183.4207226762328,52.047618445527974,184.23556984178578,61.82578443216386,185.86526417289173,73.23364474990572,185.45784059011527,89.53058806096556,180.9761811795738,108.27207286868435,174.86482743792635,123.75416901419118,167.12377936517294,137.19914724581554,157.34561337853705,150.6441254774399,146.36971874644541,163.65713802341406,133.5481469404226,175.78412513673317,118.56919474766795,187.00054471452364,101.12115895538068,197.90526107951337
labeled-data,yellow01-train-2022-06-04-18.56.16,img3740.png,183.82199040511898,52.01146454701751,184.251169616102,61.453407188643695,186.82624488200003,73.04124588518488,185.109528038068,89.77923511352219,180.3145919754857,109.95065802972354,172.6633309195608,126.25946804707783,164.656855394422,138.76502066772213,154.93366302535122,151.6403969972123,144.9146116892037,162.591771497095,131.89130587617512,173.46918125520864,116.44085428078682,184.62784074076683,96.6986105755685,194.92814180435903
labeled-data,yellow01-train-2022-06-04-18.56.16,img3750.png,183.02775471950736,51.70732086469047,183.4134226740773,60.192015865230104,185.72743040149726,73.30472632060957,186.1130983560672,89.88844836711885,179.9424110829475,109.17184609561806,171.0720481278379,126.14123609669733,162.20168517272828,138.8682785975068,150.24597858105875,149.66698132546634,137.90460403481927,160.85135200799584,125.56322948857974,172.42139064509536,110.1365113057804,182.063089509345,90.85311357728122,190.9334524644546
labeled-data,yellow01-train-2022-06-04-18.56.16,img3760.png,183.43370880848767,50.81124609455196,184.1219777735664,60.10287712311495,186.530919151342,72.1475840119929,185.84265018626326,89.69844262150076,177.93475158900384,110.22220741148843,169.90254882936983,123.64704948109687,161.41269917654103,135.8088660312033,150.74093296724755,146.8247667230362,138.69982332894267,158.06409498560686,121.72372127385808,170.4529363570242,105.54940059450763,179.5139453137033,86.04365024984594,186.74436669760308
labeled-data,yellow01-train-2022-06-04-18.56.16,img3770.png,184.2797456337513,51.03257994478744,184.60014670370174,60.0038099034,185.88175098350354,71.53824842161612,184.0052539872625,90.80773959496395,177.32274094176483,109.80273912182301,168.3515109831523,124.22078726959316,156.86298188839788,137.9066968776798,145.78619026337657,148.61717800928892,134.5262433916492,158.00062788477533,117.95672415400855,168.61977261660184,101.29586851658527,177.59100257521442,83.3534085993602,183.6786229042729
labeled-data,yellow01-train-2022-06-04-18.56.16,img3775.png,183.28883214690745,49.186496224401964,184.36870241970337,58.18541516436824,185.80852945009798,70.78390168032104,185.35088255690317,90.8077074042252,178.15174740493012,109.42776866375888,168.69518157176907,123.99061545411132,155.70593451343154,137.93123886486256,144.60888259744542,147.97922429283875,133.97475635589217,157.53348026159603,118.27043172317184,167.64307325914433,101.54784438722749,175.26905151952616,81.78102650408769,181.6505830207057
labeled-data,yellow01-train-2022-06-04-18.56.16,img3790.png,183.95888472893188,51.08457589620099,184.2911525051768,59.059002526078814,186.28475916264625,71.35291024714044,184.2911525051768,90.95670904559006,177.64579698027865,107.90236563408041,166.6809603641966,123.18668334134622,153.76015705838546,134.734545967573,141.00860244412905,145.1163565735103,127.14109499105246,155.08438986085753,110.8976139227922,163.39108426698022,97.23699512901067,169.03963646314367,75.97185744933648,174.68818865930712
labeled-data,yellow01-train-2022-06-04-18.56.16,img3800.png,184.08748898291185,49.26334365157675,183.7633728555594,58.98682747214812,185.38395349232133,70.65500805683376,183.7633728555594,90.42609182532891,175.98458579910232,108.63364955272968,165.61286972382618,122.51358843321447,151.9107029471636,134.9953634946909,139.0353472809311,143.90525283847154,124.03671599485892,152.41495326067644,107.57625797729122,159.7869430787381,92.6867410695408,165.29691724372856,72.26742504634092,170.80689140871903
labeled-data,yellow01-train-2022-06-04-18.56.16,img3820.png,183.19461826684005,49.35976461938907,184.0867729679028,58.57869653037065,185.87108237002826,71.36624724560318,184.0867729679028,90.10149596792061,173.94483424208926,110.05713640542425,162.20655867646332,123.907958387299,148.8719462710252,133.61224776094795,135.4587736413149,143.01915223424265,121.02717797576724,149.906713052893,103.7002935309491,157.23192322370795,87.73406525312748,161.77125695329363,67.88783715366498,164.41686894271265
labeled-data,yellow01-train-2022-06-04-18.56.16,img3825.png,183.44910193457906,49.4720858938318,184.1307482230315,59.01513393216578,185.49404079993633,71.28476712430944,183.99880003469315,89.75519100669413,172.89453713694678,109.9297306102099,162.99971328100628,123.0898850466939,151.75254952154125,132.29210994080165,137.09715431981408,141.15351169068322,119.92404892016503,149.7400643905077,103.0148398971927,156.83137632508897,87.67779840701311,160.58043091157737,66.88758660921411,162.96619292116083
labeled-data,yellow01-train-2022-06-04-18.56.16,img3860.png,183.05890358869885,49.71332209054813,183.79735373452235,60.420849204988315,186.7511543178162,71.86682646525199,183.42812866161063,89.58962996501506,172.64545721620306,108.38253651802972,161.6438493598185,120.60453608960049,147.01863852335907,130.2043879853055,130.99816830814484,138.3273395893636,116.59839046458728,143.86571568303953,98.87558696482421,148.66564163089203,80.22647249181935,151.17507281030686,60.84540445491592,151.9886672870976
labeled-data,yellow01-train-2022-06-04-18.56.16,img3865.png,183.20401596383158,49.712248068034825,183.94246610965507,58.57364981791639,185.78859147421372,71.86575244273868,182.46556581800814,89.58855594250178,172.42134451842412,108.56932332293471,160.75643084718337,119.71472325932908,146.13122001072384,131.016908439583,131.0305641868265,136.84936527520335,113.71455792545885,143.4954165876145,99.02069933995693,147.1876673167318,79.82099554854693,150.14146790002565,60.25206668422521,150.51069297293742
labeled-data,yellow01-train-2022-06-04-18.56.16,img3895.png,183.51804821314238,50.16837110914068,183.8772490759298,59.507593541613886,185.67325338986694,71.3612220135991,182.7996464875675,90.39886774133294,171.66441974115713,109.07731260627935,158.73318868080963,120.93094107826454,145.08355589488724,129.55176178516288,128.56031620666545,136.01737731533666,113.47387996959338,140.32778766878585,98.74664459530871,142.4829928455104,77.55379369085028,143.56059543387266,57.079344511966724,142.123791982723
labeled-data,yellow01-train-2022-06-04-18.56.16,img3925.png,183.40309797025867,48.80730653227181,183.40309797025867,60.512242554079904,186.42372662104788,73.34991431993396,182.6187221505146,90.19712115564843,171.17449008186816,107.88487716494143,160.37080450799112,119.03692266312038,144.8316453586031,127.28521413869714,127.14388934931009,133.76248733571768,109.39769602592361,137.1606945678555,91.27392412118849,138.67100889325013,73.52773079780201,138.2934303119015,54.6488017303696,136.02795882380957
